delay,pdf_c9_mapped_timing,pdf_c3_mapped_timing,pdf_c2_mapped_timing,pdf_c7_mapped_timing,pdf_c1_mapped_timing,pdf_c4_mapped_timing,pdf_c5_mapped_timing,pdf_c8_mapped_timing,pdf_c6_mapped_timing
8.44100000E+00,0.00028667,0.00000175,0.00000005,0.00016715,0.00000002,0.00002219,0.00002338,0.00033156,0.00007873
8.44200000E+00,0.00028644,0.00000175,0.00000005,0.00016702,0.00000002,0.00002217,0.00002336,0.00033128,0.00007867
8.44300000E+00,0.00028621,0.00000174,0.00000005,0.00016689,0.00000002,0.00002216,0.00002335,0.00033101,0.00007861
8.44400000E+00,0.00028598,0.00000174,0.00000005,0.00016676,0.00000002,0.00002214,0.00002333,0.00033073,0.00007856
8.44500000E+00,0.00028575,0.00000174,0.00000005,0.00016664,0.00000002,0.00002213,0.00002332,0.00033046,0.00007850
8.44600000E+00,0.00028552,0.00000174,0.00000005,0.00016651,0.00000002,0.00002212,0.00002331,0.00033019,0.00007845
8.44700000E+00,0.00028529,0.00000174,0.00000005,0.00016638,0.00000002,0.00002210,0.00002329,0.00032991,0.00007839
8.44800000E+00,0.00028507,0.00000174,0.00000005,0.00016626,0.00000002,0.00002209,0.00002328,0.00032964,0.00007834
8.44900000E+00,0.00028484,0.00000174,0.00000005,0.00016613,0.00000002,0.00002208,0.00002326,0.00032937,0.00007828
8.45000000E+00,0.00028461,0.00000174,0.00000005,0.00016600,0.00000002,0.00002206,0.00002325,0.00032910,0.00007823
8.45100000E+00,0.00028438,0.00000173,0.00000005,0.00016588,0.00000002,0.00002205,0.00002323,0.00032882,0.00007817
8.45200000E+00,0.00028415,0.00000173,0.00000005,0.00016575,0.00000002,0.00002203,0.00002322,0.00032855,0.00007812
8.45300000E+00,0.00028393,0.00000173,0.00000005,0.00016563,0.00000002,0.00002202,0.00002320,0.00032828,0.00007806
8.45400000E+00,0.00028370,0.00000173,0.00000005,0.00016550,0.00000002,0.00002201,0.00002319,0.00032801,0.00007801
8.45500000E+00,0.00028347,0.00000173,0.00000005,0.00016537,0.00000002,0.00002199,0.00002317,0.00032774,0.00007795
8.45600000E+00,0.00028324,0.00000173,0.00000005,0.00016525,0.00000002,0.00002198,0.00002316,0.00032747,0.00007790
8.45700000E+00,0.00028302,0.00000173,0.00000005,0.00016512,0.00000002,0.00002197,0.00002314,0.00032720,0.00007784
8.45800000E+00,0.00028279,0.00000172,0.00000005,0.00016500,0.00000002,0.00002195,0.00002313,0.00032693,0.00007779
8.45900000E+00,0.00028256,0.00000172,0.00000005,0.00016487,0.00000002,0.00002194,0.00002312,0.00032666,0.00007773
8.46000000E+00,0.00028234,0.00000172,0.00000005,0.00016475,0.00000002,0.00002193,0.00002310,0.00032639,0.00007768
8.46100000E+00,0.00028211,0.00000172,0.00000005,0.00016462,0.00000002,0.00002191,0.00002309,0.00032612,0.00007762
8.46200000E+00,0.00028189,0.00000172,0.00000005,0.00016450,0.00000002,0.00002190,0.00002307,0.00032585,0.00007757
8.46300000E+00,0.00028166,0.00000172,0.00000005,0.00016437,0.00000002,0.00002188,0.00002306,0.00032558,0.00007751
8.46400000E+00,0.00028144,0.00000172,0.00000005,0.00016425,0.00000002,0.00002187,0.00002304,0.00032531,0.00007746
8.46500000E+00,0.00028121,0.00000171,0.00000005,0.00016412,0.00000002,0.00002186,0.00002303,0.00032504,0.00007740
8.46600000E+00,0.00028099,0.00000171,0.00000005,0.00016400,0.00000002,0.00002184,0.00002301,0.00032477,0.00007735
8.46700000E+00,0.00028076,0.00000171,0.00000005,0.00016387,0.00000002,0.00002183,0.00002300,0.00032450,0.00007729
8.46800000E+00,0.00028054,0.00000171,0.00000005,0.00016375,0.00000002,0.00002182,0.00002299,0.00032424,0.00007724
8.46900000E+00,0.00028031,0.00000171,0.00000005,0.00016362,0.00000002,0.00002180,0.00002297,0.00032397,0.00007718
8.47000000E+00,0.00028009,0.00000171,0.00000005,0.00016350,0.00000002,0.00002179,0.00002296,0.00032370,0.00007713
8.47100000E+00,0.00027987,0.00000171,0.00000005,0.00016338,0.00000002,0.00002178,0.00002294,0.00032344,0.00007708
8.47200000E+00,0.00027964,0.00000171,0.00000005,0.00016325,0.00000002,0.00002176,0.00002293,0.00032317,0.00007702
8.47300000E+00,0.00027942,0.00000170,0.00000005,0.00016313,0.00000002,0.00002175,0.00002291,0.00032290,0.00007697
8.47400000E+00,0.00027920,0.00000170,0.00000005,0.00016300,0.00000002,0.00002174,0.00002290,0.00032264,0.00007691
8.47500000E+00,0.00027897,0.00000170,0.00000005,0.00016288,0.00000002,0.00002172,0.00002289,0.00032237,0.00007686
8.47600000E+00,0.00027875,0.00000170,0.00000005,0.00016276,0.00000002,0.00002171,0.00002287,0.00032211,0.00007680
8.47700000E+00,0.00027853,0.00000170,0.00000005,0.00016263,0.00000002,0.00002170,0.00002286,0.00032184,0.00007675
8.47800000E+00,0.00027831,0.00000170,0.00000005,0.00016251,0.00000002,0.00002168,0.00002284,0.00032157,0.00007670
8.47900000E+00,0.00027808,0.00000170,0.00000005,0.00016239,0.00000002,0.00002167,0.00002283,0.00032131,0.00007664
8.48000000E+00,0.00027786,0.00000169,0.00000005,0.00016227,0.00000002,0.00002166,0.00002281,0.00032105,0.00007659
8.48100000E+00,0.00027764,0.00000169,0.00000005,0.00016214,0.00000002,0.00002164,0.00002280,0.00032078,0.00007653
8.48200000E+00,0.00027742,0.00000169,0.00000005,0.00016202,0.00000002,0.00002163,0.00002278,0.00032052,0.00007648
8.48300000E+00,0.00027720,0.00000169,0.00000005,0.00016190,0.00000002,0.00002162,0.00002277,0.00032025,0.00007643
8.48400000E+00,0.00027698,0.00000169,0.00000005,0.00016177,0.00000002,0.00002160,0.00002276,0.00031999,0.00007637
8.48500000E+00,0.00027676,0.00000169,0.00000005,0.00016165,0.00000002,0.00002159,0.00002274,0.00031973,0.00007632
8.48600000E+00,0.00027654,0.00000169,0.00000005,0.00016153,0.00000002,0.00002158,0.00002273,0.00031946,0.00007627
8.48700000E+00,0.00027632,0.00000168,0.00000005,0.00016141,0.00000002,0.00002156,0.00002271,0.00031920,0.00007621
8.48800000E+00,0.00027609,0.00000168,0.00000005,0.00016129,0.00000002,0.00002155,0.00002270,0.00031894,0.00007616
8.48900000E+00,0.00027588,0.00000168,0.00000005,0.00016116,0.00000002,0.00002154,0.00002269,0.00031868,0.00007611
8.49000000E+00,0.00027566,0.00000168,0.00000005,0.00016104,0.00000002,0.00002152,0.00002267,0.00031842,0.00007605
8.49100000E+00,0.00027544,0.00000168,0.00000005,0.00016092,0.00000002,0.00002151,0.00002266,0.00031815,0.00007600
8.49200000E+00,0.00027522,0.00000168,0.00000005,0.00016080,0.00000002,0.00002150,0.00002264,0.00031789,0.00007595
8.49300000E+00,0.00027500,0.00000168,0.00000005,0.00016068,0.00000002,0.00002148,0.00002263,0.00031763,0.00007589
8.49400000E+00,0.00027478,0.00000168,0.00000005,0.00016055,0.00000002,0.00002147,0.00002261,0.00031737,0.00007584
8.49500000E+00,0.00027456,0.00000167,0.00000005,0.00016043,0.00000002,0.00002146,0.00002260,0.00031711,0.00007579
8.49600000E+00,0.00027434,0.00000167,0.00000005,0.00016031,0.00000002,0.00002144,0.00002259,0.00031685,0.00007573
8.49700000E+00,0.00027412,0.00000167,0.00000005,0.00016019,0.00000002,0.00002143,0.00002257,0.00031659,0.00007568
8.49800000E+00,0.00027391,0.00000167,0.00000005,0.00016007,0.00000002,0.00002142,0.00002256,0.00031633,0.00007563
8.49900000E+00,0.00027369,0.00000167,0.00000005,0.00015995,0.00000002,0.00002140,0.00002254,0.00031607,0.00007557
8.50000000E+00,0.00027347,0.00000167,0.00000005,0.00015983,0.00000002,0.00002139,0.00002253,0.00031581,0.00007552
8.50100000E+00,0.00027325,0.00000167,0.00000005,0.00015971,0.00000002,0.00002138,0.00002252,0.00031555,0.00007547
8.50200000E+00,0.00027304,0.00000167,0.00000005,0.00015959,0.00000002,0.00002136,0.00002250,0.00031529,0.00007541
8.50300000E+00,0.00027282,0.00000166,0.00000005,0.00015947,0.00000002,0.00002135,0.00002249,0.00031503,0.00007536
8.50400000E+00,0.00027260,0.00000166,0.00000005,0.00015935,0.00000002,0.00002134,0.00002247,0.00031478,0.00007531
8.50500000E+00,0.00027239,0.00000166,0.00000005,0.00015923,0.00000002,0.00002132,0.00002246,0.00031452,0.00007526
8.50600000E+00,0.00027217,0.00000166,0.00000005,0.00015911,0.00000002,0.00002131,0.00002245,0.00031426,0.00007520
8.50700000E+00,0.00027195,0.00000166,0.00000005,0.00015899,0.00000002,0.00002130,0.00002243,0.00031400,0.00007515
8.50800000E+00,0.00027174,0.00000166,0.00000005,0.00015887,0.00000002,0.00002128,0.00002242,0.00031375,0.00007510
8.50900000E+00,0.00027152,0.00000166,0.00000005,0.00015875,0.00000002,0.00002127,0.00002240,0.00031349,0.00007505
8.51000000E+00,0.00027131,0.00000165,0.00000005,0.00015863,0.00000002,0.00002126,0.00002239,0.00031323,0.00007499
8.51100000E+00,0.00027109,0.00000165,0.00000005,0.00015851,0.00000002,0.00002124,0.00002238,0.00031297,0.00007494
8.51200000E+00,0.00027088,0.00000165,0.00000005,0.00015839,0.00000002,0.00002123,0.00002236,0.00031272,0.00007489
8.51300000E+00,0.00027066,0.00000165,0.00000005,0.00015827,0.00000002,0.00002122,0.00002235,0.00031246,0.00007484
8.51400000E+00,0.00027045,0.00000165,0.00000005,0.00015815,0.00000002,0.00002121,0.00002233,0.00031221,0.00007478
8.51500000E+00,0.00027023,0.00000165,0.00000005,0.00015803,0.00000002,0.00002119,0.00002232,0.00031195,0.00007473
8.51600000E+00,0.00027002,0.00000165,0.00000005,0.00015791,0.00000002,0.00002118,0.00002231,0.00031170,0.00007468
8.51700000E+00,0.00026980,0.00000165,0.00000005,0.00015779,0.00000002,0.00002117,0.00002229,0.00031144,0.00007463
8.51800000E+00,0.00026959,0.00000164,0.00000005,0.00015767,0.00000002,0.00002115,0.00002228,0.00031119,0.00007457
8.51900000E+00,0.00026938,0.00000164,0.00000005,0.00015756,0.00000002,0.00002114,0.00002226,0.00031093,0.00007452
8.52000000E+00,0.00026916,0.00000164,0.00000005,0.00015744,0.00000002,0.00002113,0.00002225,0.00031068,0.00007447
8.52100000E+00,0.00026895,0.00000164,0.00000005,0.00015732,0.00000002,0.00002111,0.00002224,0.00031042,0.00007442
8.52200000E+00,0.00026874,0.00000164,0.00000005,0.00015720,0.00000002,0.00002110,0.00002222,0.00031017,0.00007437
8.52300000E+00,0.00026852,0.00000164,0.00000005,0.00015708,0.00000002,0.00002109,0.00002221,0.00030992,0.00007431
8.52400000E+00,0.00026831,0.00000164,0.00000005,0.00015696,0.00000002,0.00002107,0.00002220,0.00030966,0.00007426
8.52500000E+00,0.00026810,0.00000164,0.00000005,0.00015685,0.00000002,0.00002106,0.00002218,0.00030941,0.00007421
8.52600000E+00,0.00026789,0.00000163,0.00000005,0.00015673,0.00000002,0.00002105,0.00002217,0.00030916,0.00007416
8.52700000E+00,0.00026767,0.00000163,0.00000005,0.00015661,0.00000002,0.00002104,0.00002215,0.00030890,0.00007411
8.52800000E+00,0.00026746,0.00000163,0.00000005,0.00015649,0.00000002,0.00002102,0.00002214,0.00030865,0.00007405
8.52900000E+00,0.00026725,0.00000163,0.00000005,0.00015637,0.00000002,0.00002101,0.00002213,0.00030840,0.00007400
8.53000000E+00,0.00026704,0.00000163,0.00000005,0.00015626,0.00000002,0.00002100,0.00002211,0.00030815,0.00007395
8.53100000E+00,0.00026683,0.00000163,0.00000005,0.00015614,0.00000002,0.00002098,0.00002210,0.00030790,0.00007390
8.53200000E+00,0.00026662,0.00000163,0.00000005,0.00015602,0.00000002,0.00002097,0.00002209,0.00030765,0.00007385
8.53300000E+00,0.00026641,0.00000162,0.00000005,0.00015590,0.00000002,0.00002096,0.00002207,0.00030739,0.00007380
8.53400000E+00,0.00026619,0.00000162,0.00000005,0.00015579,0.00000002,0.00002095,0.00002206,0.00030714,0.00007374
8.53500000E+00,0.00026598,0.00000162,0.00000005,0.00015567,0.00000002,0.00002093,0.00002204,0.00030689,0.00007369
8.53600000E+00,0.00026577,0.00000162,0.00000005,0.00015555,0.00000002,0.00002092,0.00002203,0.00030664,0.00007364
8.53700000E+00,0.00026556,0.00000162,0.00000005,0.00015544,0.00000002,0.00002091,0.00002202,0.00030639,0.00007359
8.53800000E+00,0.00026535,0.00000162,0.00000005,0.00015532,0.00000002,0.00002089,0.00002200,0.00030614,0.00007354
8.53900000E+00,0.00026514,0.00000162,0.00000005,0.00015520,0.00000002,0.00002088,0.00002199,0.00030589,0.00007349
8.54000000E+00,0.00026494,0.00000162,0.00000005,0.00015509,0.00000002,0.00002087,0.00002198,0.00030564,0.00007344
8.54100000E+00,0.00026473,0.00000161,0.00000005,0.00015497,0.00000002,0.00002086,0.00002196,0.00030540,0.00007339
8.54200000E+00,0.00026452,0.00000161,0.00000005,0.00015485,0.00000002,0.00002084,0.00002195,0.00030515,0.00007333
8.54300000E+00,0.00026431,0.00000161,0.00000005,0.00015474,0.00000002,0.00002083,0.00002193,0.00030490,0.00007328
8.54400000E+00,0.00026410,0.00000161,0.00000005,0.00015462,0.00000002,0.00002082,0.00002192,0.00030465,0.00007323
8.54500000E+00,0.00026389,0.00000161,0.00000005,0.00015451,0.00000002,0.00002080,0.00002191,0.00030440,0.00007318
8.54600000E+00,0.00026368,0.00000161,0.00000005,0.00015439,0.00000002,0.00002079,0.00002189,0.00030415,0.00007313
8.54700000E+00,0.00026347,0.00000161,0.00000005,0.00015428,0.00000002,0.00002078,0.00002188,0.00030391,0.00007308
8.54800000E+00,0.00026327,0.00000161,0.00000005,0.00015416,0.00000002,0.00002077,0.00002187,0.00030366,0.00007303
8.54900000E+00,0.00026306,0.00000160,0.00000005,0.00015404,0.00000002,0.00002075,0.00002185,0.00030341,0.00007298
8.55000000E+00,0.00026285,0.00000160,0.00000005,0.00015393,0.00000002,0.00002074,0.00002184,0.00030316,0.00007293
8.55100000E+00,0.00026264,0.00000160,0.00000005,0.00015381,0.00000002,0.00002073,0.00002183,0.00030292,0.00007288
8.55200000E+00,0.00026244,0.00000160,0.00000005,0.00015370,0.00000002,0.00002072,0.00002181,0.00030267,0.00007282
8.55300000E+00,0.00026223,0.00000160,0.00000005,0.00015358,0.00000002,0.00002070,0.00002180,0.00030243,0.00007277
8.55400000E+00,0.00026202,0.00000160,0.00000005,0.00015347,0.00000002,0.00002069,0.00002179,0.00030218,0.00007272
8.55500000E+00,0.00026182,0.00000160,0.00000005,0.00015335,0.00000002,0.00002068,0.00002177,0.00030193,0.00007267
8.55600000E+00,0.00026161,0.00000160,0.00000005,0.00015324,0.00000002,0.00002066,0.00002176,0.00030169,0.00007262
8.55700000E+00,0.00026140,0.00000159,0.00000005,0.00015312,0.00000002,0.00002065,0.00002175,0.00030144,0.00007257
8.55800000E+00,0.00026120,0.00000159,0.00000005,0.00015301,0.00000002,0.00002064,0.00002173,0.00030120,0.00007252
8.55900000E+00,0.00026099,0.00000159,0.00000005,0.00015289,0.00000002,0.00002063,0.00002172,0.00030095,0.00007247
8.56000000E+00,0.00026079,0.00000159,0.00000005,0.00015278,0.00000002,0.00002061,0.00002170,0.00030071,0.00007242
8.56100000E+00,0.00026058,0.00000159,0.00000005,0.00015267,0.00000002,0.00002060,0.00002169,0.00030046,0.00007237
8.56200000E+00,0.00026038,0.00000159,0.00000005,0.00015255,0.00000002,0.00002059,0.00002168,0.00030022,0.00007232
8.56300000E+00,0.00026017,0.00000159,0.00000005,0.00015244,0.00000002,0.00002058,0.00002166,0.00029998,0.00007227
8.56400000E+00,0.00025997,0.00000159,0.00000005,0.00015232,0.00000002,0.00002056,0.00002165,0.00029973,0.00007222
8.56500000E+00,0.00025976,0.00000158,0.00000005,0.00015221,0.00000002,0.00002055,0.00002164,0.00029949,0.00007217
8.56600000E+00,0.00025956,0.00000158,0.00000005,0.00015210,0.00000002,0.00002054,0.00002162,0.00029925,0.00007212
8.56700000E+00,0.00025935,0.00000158,0.00000005,0.00015198,0.00000002,0.00002053,0.00002161,0.00029900,0.00007207
8.56800000E+00,0.00025915,0.00000158,0.00000005,0.00015187,0.00000002,0.00002051,0.00002160,0.00029876,0.00007202
8.56900000E+00,0.00025895,0.00000158,0.00000005,0.00015176,0.00000002,0.00002050,0.00002158,0.00029852,0.00007197
8.57000000E+00,0.00025874,0.00000158,0.00000005,0.00015164,0.00000002,0.00002049,0.00002157,0.00029828,0.00007192
8.57100000E+00,0.00025854,0.00000158,0.00000005,0.00015153,0.00000002,0.00002048,0.00002156,0.00029804,0.00007187
8.57200000E+00,0.00025834,0.00000158,0.00000005,0.00015142,0.00000002,0.00002046,0.00002154,0.00029779,0.00007182
8.57300000E+00,0.00025813,0.00000157,0.00000005,0.00015130,0.00000002,0.00002045,0.00002153,0.00029755,0.00007177
8.57400000E+00,0.00025793,0.00000157,0.00000005,0.00015119,0.00000002,0.00002044,0.00002152,0.00029731,0.00007172
8.57500000E+00,0.00025773,0.00000157,0.00000005,0.00015108,0.00000002,0.00002043,0.00002150,0.00029707,0.00007167
8.57600000E+00,0.00025753,0.00000157,0.00000005,0.00015096,0.00000002,0.00002041,0.00002149,0.00029683,0.00007162
8.57700000E+00,0.00025732,0.00000157,0.00000005,0.00015085,0.00000002,0.00002040,0.00002148,0.00029659,0.00007157
8.57800000E+00,0.00025712,0.00000157,0.00000005,0.00015074,0.00000002,0.00002039,0.00002146,0.00029635,0.00007152
8.57900000E+00,0.00025692,0.00000157,0.00000005,0.00015063,0.00000002,0.00002038,0.00002145,0.00029611,0.00007147
8.58000000E+00,0.00025672,0.00000157,0.00000005,0.00015051,0.00000002,0.00002036,0.00002144,0.00029587,0.00007142
8.58100000E+00,0.00025652,0.00000156,0.00000005,0.00015040,0.00000002,0.00002035,0.00002142,0.00029563,0.00007137
8.58200000E+00,0.00025632,0.00000156,0.00000005,0.00015029,0.00000002,0.00002034,0.00002141,0.00029539,0.00007132
8.58300000E+00,0.00025611,0.00000156,0.00000005,0.00015018,0.00000002,0.00002033,0.00002140,0.00029515,0.00007127
8.58400000E+00,0.00025591,0.00000156,0.00000005,0.00015007,0.00000002,0.00002031,0.00002138,0.00029491,0.00007122
8.58500000E+00,0.00025571,0.00000156,0.00000005,0.00014995,0.00000002,0.00002030,0.00002137,0.00029467,0.00007117
8.58600000E+00,0.00025551,0.00000156,0.00000005,0.00014984,0.00000002,0.00002029,0.00002136,0.00029444,0.00007113
8.58700000E+00,0.00025531,0.00000156,0.00000005,0.00014973,0.00000002,0.00002028,0.00002135,0.00029420,0.00007108
8.58800000E+00,0.00025511,0.00000156,0.00000005,0.00014962,0.00000002,0.00002026,0.00002133,0.00029396,0.00007103
8.58900000E+00,0.00025491,0.00000155,0.00000005,0.00014951,0.00000002,0.00002025,0.00002132,0.00029372,0.00007098
8.59000000E+00,0.00025471,0.00000155,0.00000005,0.00014940,0.00000002,0.00002024,0.00002131,0.00029348,0.00007093
8.59100000E+00,0.00025451,0.00000155,0.00000005,0.00014929,0.00000002,0.00002023,0.00002129,0.00029325,0.00007088
8.59200000E+00,0.00025431,0.00000155,0.00000005,0.00014917,0.00000002,0.00002021,0.00002128,0.00029301,0.00007083
8.59300000E+00,0.00025411,0.00000155,0.00000005,0.00014906,0.00000002,0.00002020,0.00002127,0.00029277,0.00007078
8.59400000E+00,0.00025392,0.00000155,0.00000005,0.00014895,0.00000002,0.00002019,0.00002125,0.00029254,0.00007073
8.59500000E+00,0.00025372,0.00000155,0.00000005,0.00014884,0.00000002,0.00002018,0.00002124,0.00029230,0.00007068
8.59600000E+00,0.00025352,0.00000155,0.00000005,0.00014873,0.00000002,0.00002017,0.00002123,0.00029206,0.00007063
8.59700000E+00,0.00025332,0.00000155,0.00000005,0.00014862,0.00000002,0.00002015,0.00002121,0.00029183,0.00007059
8.59800000E+00,0.00025312,0.00000154,0.00000005,0.00014851,0.00000002,0.00002014,0.00002120,0.00029159,0.00007054
8.59900000E+00,0.00025292,0.00000154,0.00000005,0.00014840,0.00000002,0.00002013,0.00002119,0.00029136,0.00007049
8.60000000E+00,0.00025273,0.00000154,0.00000005,0.00014829,0.00000002,0.00002012,0.00002117,0.00029112,0.00007044
8.60100000E+00,0.00025253,0.00000154,0.00000005,0.00014818,0.00000002,0.00002010,0.00002116,0.00029089,0.00007039
8.60200000E+00,0.00025233,0.00000154,0.00000004,0.00014807,0.00000002,0.00002009,0.00002115,0.00029065,0.00007034
8.60300000E+00,0.00025213,0.00000154,0.00000004,0.00014796,0.00000002,0.00002008,0.00002114,0.00029042,0.00007029
8.60400000E+00,0.00025194,0.00000154,0.00000004,0.00014785,0.00000002,0.00002007,0.00002112,0.00029018,0.00007024
8.60500000E+00,0.00025174,0.00000154,0.00000004,0.00014774,0.00000002,0.00002005,0.00002111,0.00028995,0.00007020
8.60600000E+00,0.00025154,0.00000153,0.00000004,0.00014763,0.00000002,0.00002004,0.00002110,0.00028972,0.00007015
8.60700000E+00,0.00025135,0.00000153,0.00000004,0.00014752,0.00000002,0.00002003,0.00002108,0.00028948,0.00007010
8.60800000E+00,0.00025115,0.00000153,0.00000004,0.00014741,0.00000002,0.00002002,0.00002107,0.00028925,0.00007005
8.60900000E+00,0.00025095,0.00000153,0.00000004,0.00014730,0.00000002,0.00002001,0.00002106,0.00028902,0.00007000
8.61000000E+00,0.00025076,0.00000153,0.00000004,0.00014719,0.00000002,0.00001999,0.00002104,0.00028878,0.00006995
8.61100000E+00,0.00025056,0.00000153,0.00000004,0.00014708,0.00000002,0.00001998,0.00002103,0.00028855,0.00006991
8.61200000E+00,0.00025036,0.00000153,0.00000004,0.00014697,0.00000002,0.00001997,0.00002102,0.00028832,0.00006986
8.61300000E+00,0.00025017,0.00000153,0.00000004,0.00014686,0.00000002,0.00001996,0.00002101,0.00028809,0.00006981
8.61400000E+00,0.00024997,0.00000152,0.00000004,0.00014676,0.00000002,0.00001994,0.00002099,0.00028785,0.00006976
8.61500000E+00,0.00024978,0.00000152,0.00000004,0.00014665,0.00000002,0.00001993,0.00002098,0.00028762,0.00006971
